query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x7046a__1__1.A__1.X	a71ev2a-x7046a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x3403a__1__1.A__1.X	a71ev2a-x3403a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5808b__1__1.C__1.X	a71ev2a-x5808b__1__1.X	2b0f__1__1.A__1.B	2b0f__1__1.B	1.C:1.A	foldseek	38		sucos_shape_pocket_qcov	
a71ev2a-x2846a__1__1.A__1.X	a71ev2a-x2846a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5381a__1__1.A__1.X	a71ev2a-x5381a__1__1.X	3zz9__1__1.A__1.B	3zz9__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x0194a__1__1.A__1.X	a71ev2a-x0194a__1__1.X	6tal__1__1.A_1.B__1.K	6tal__1__1.K	1.A:1.B	foldseek	27		sucos_shape_pocket_qcov	
a71ev2a-x7043a__1__1.A__1.X	a71ev2a-x7043a__1__1.X	3qzq__2__1.B__1.F	3qzq__2__1.F	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5079a__1__1.A__1.X	a71ev2a-x5079a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x6944a__1__1.A__1.X	a71ev2a-x6944a__1__1.X	3qzq__1__1.A__1.E	3qzq__1__1.E	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x5288a__1__1.A__1.X	a71ev2a-x5288a__1__1.X	5nfs__1__1.A__1.B	5nfs__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5403a__1__1.A__1.X	a71ev2a-x5403a__1__1.X	7l8h__1__1.A__1.C	7l8h__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x5479a__1__1.A__1.X	a71ev2a-x5479a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7321a__1__1.A__1.X	a71ev2a-x7321a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	41		sucos_shape_pocket_qcov	
a71ev2a-x4967b__1__1.C__1.X	a71ev2a-x4967b__1__1.X	5bpe__1__1.A__1.B	5bpe__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4998b__1__1.A__1.X	a71ev2a-x4998b__1__1.X	3zve__1__1.A__1.B	3zve__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3564a__1__1.A__1.X	a71ev2a-x3564a__1__1.X	7ara__1__1.B__1.E	7ara__1__1.E	1.A:1.B	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x7427a__1__1.A__1.X	a71ev2a-x7427a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x0269a__1__1.A__1.X	a71ev2a-x0269a__1__1.X	6tal__1__1.A_1.B__1.K	6tal__1__1.K	1.A:1.B	foldseek	4		sucos_shape_pocket_qcov	
a71ev2a-x5497a__1__1.A__1.X	a71ev2a-x5497a__1__1.X	5t6f__1__1.A__1.C	5t6f__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x7127a__1__1.A__1.X	a71ev2a-x7127a__1__1.X	3ruo__1__1.A__1.C	3ruo__1__1.C	1.A:1.A	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4669b__1__1.C__1.X	a71ev2a-x4669b__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.C:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5576b__1__1.C__1.X	a71ev2a-x5576b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x5550a__1__1.A__1.X	a71ev2a-x5550a__1__1.X	2iph__1__1.B__1.D	2iph__1__1.D	1.A:1.B	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4344a__1__1.A__1.X	a71ev2a-x4344a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x3521b__1__1.A__1.X	a71ev2a-x3521b__1__1.X	4imz__1__1.A__1.B_1.G	4imz__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4707a__1__1.A__1.X	a71ev2a-x4707a__1__1.X	6lka__1__1.A__1.B	6lka__1__1.B	1.A:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x0278b__1__1.A__1.X	a71ev2a-x0278b__1__1.X	1w3c__2__1.B__1.F	1w3c__2__1.F	1.A:1.B	foldseek	19		sucos_shape_pocket_qcov	
a71ev2a-x4490a__1__1.A__1.X	a71ev2a-x4490a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x6877a__1__1.A__1.X	a71ev2a-x6877a__1__1.X	5c20__1__1.A__1.B	5c20__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0486a__1__1.A__1.X	a71ev2a-x0486a__1__1.X	3sjk__1__1.A__1.B	3sjk__1__1.B	1.A:1.A	foldseek	20		sucos_shape_pocket_qcov	
a71ev2a-x6851a__1__1.A__1.X	a71ev2a-x6851a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x5381b__1__1.C__1.X	a71ev2a-x5381b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4012a__1__1.A__1.X	a71ev2a-x4012a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x3694b__1__1.C__1.X	a71ev2a-x3694b__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.C:1.A	foldseek	53		sucos_shape_pocket_qcov	
a71ev2a-x4203a__1__1.A__1.X	a71ev2a-x4203a__1__1.X	5c1x__2__1.B__1.D	5c1x__2__1.D	1.A:1.B	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x4283a__1__1.A__1.X	a71ev2a-x4283a__1__1.X	3q3y__1__1.A__1.C_1.F	3q3y__1__1.C	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x0332a__1__1.A__1.X	a71ev2a-x0332a__1__1.X	4u01__2__1.B__1.U	4u01__2__1.U	1.A:1.B	foldseek	20		sucos_shape_pocket_qcov	
a71ev2a-x5594a__1__1.A__1.X	a71ev2a-x5594a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4509a__1__1.A__1.X	a71ev2a-x4509a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5221a__1__1.A__1.X	a71ev2a-x5221a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	45		sucos_shape_pocket_qcov	
a71ev2a-x4826b__1__1.C__1.X	a71ev2a-x4826b__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.C:1.A	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x5212a__1__1.A__1.X	a71ev2a-x5212a__1__1.X	5c1x__1__1.A__1.C	5c1x__1__1.C	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x7510a__1__1.A__1.X	a71ev2a-x7510a__1__1.X	3ruo__1__1.B__1.E	3ruo__1__1.E	1.A:1.B	foldseek	42		sucos_shape_pocket_qcov	
a71ev2a-x4812a__1__1.A__1.X	a71ev2a-x4812a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x3571b__1__1.C__1.X	a71ev2a-x3571b__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.C:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x4580a__1__1.A__1.X	a71ev2a-x4580a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x7175a__1__1.A__1.X	a71ev2a-x7175a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4305a__1__1.A__1.X	a71ev2a-x4305a__1__1.X	5dp9__1__1.A__1.B	5dp9__1__1.B	1.A:1.A	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x3510a__1__1.A__1.X	a71ev2a-x3510a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	50		sucos_shape_pocket_qcov	
a71ev2a-x5705a__1__1.A__1.X	a71ev2a-x5705a__1__1.X	7da6__1__1.A__1.B	7da6__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x5424a__1__1.A__1.X	a71ev2a-x5424a__1__1.X	7l8h__1__1.B__1.D	7l8h__1__1.D	1.A:1.B	foldseek	49		sucos_shape_pocket_qcov	
a71ev2a-x4899b__1__1.C__1.X	a71ev2a-x4899b__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.C:1.A	foldseek	46		sucos_shape_pocket_qcov	
a71ev2a-x4239a__1__1.A__1.X	a71ev2a-x4239a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x7597a__1__1.A__1.X	a71ev2a-x7597a__1__1.X	1lvm__2__1.B__1.D	1lvm__2__1.D	1.A:1.B	foldseek	39		sucos_shape_pocket_qcov	
a71ev2a-x4611a__1__1.A__1.X	a71ev2a-x4611a__1__1.X	4ght__1__1.A__1.C	4ght__1__1.C	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x3189a__1__1.A__1.X	a71ev2a-x3189a__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	44		sucos_shape_pocket_qcov	
a71ev2a-x5556a__1__1.A__1.X	a71ev2a-x5556a__1__1.X	3zzc__1__1.A__1.B	3zzc__1__1.B	1.A:1.A	foldseek	47		sucos_shape_pocket_qcov	
a71ev2a-x7448a__1__1.A__1.X	a71ev2a-x7448a__1__1.X	5dp7__1__1.A__1.B	5dp7__1__1.B	1.A:1.A	foldseek	43		sucos_shape_pocket_qcov	
a71ev2a-x6948b__1__1.A__1.X	a71ev2a-x6948b__1__1.X	1cqq__1__1.A__1.B	1cqq__1__1.B	1.A:1.A	foldseek	40		sucos_shape_pocket_qcov	
a71ev2a-x4963a__1__1.A__1.X	a71ev2a-x4963a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
a71ev2a-x4254a__1__1.A__1.X	a71ev2a-x4254a__1__1.X	3zz7__1__1.A__1.B	3zz7__1__1.B	1.A:1.A	foldseek	48		sucos_shape_pocket_qcov	
