query_system	query_ligand_id	target_system	target_ligand_id	protein_mapping	protein_mapper	similarity	source	metric	mapping
a71ev2a-x0922a__1__1.A__1.X	a71ev2a-x0922a__1__1.X	7h4n__1__1.A__1.B	7h4n__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4752a__1__1.A__1.X	a71ev2a-x4752a__1__1.X	7i4y__1__1.A__1.C	7i4y__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7046a__1__1.A__1.X	a71ev2a-x7046a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x3403a__1__1.A__1.X	a71ev2a-x3403a__1__1.X	7i30__1__1.A__1.C	7i30__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5808b__1__1.C__1.X	a71ev2a-x5808b__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.C:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x2846a__1__1.A__1.X	a71ev2a-x2846a__1__1.X	7hzp__1__1.A__1.F	7hzp__1__1.F	1.A:1.A	foldseek	98		sucos_shape_pocket_qcov	
a71ev2a-x5381a__1__1.A__1.X	a71ev2a-x5381a__1__1.X	7i4k__1__1.A__1.B	7i4k__1__1.B	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x0194a__1__1.A__1.X	a71ev2a-x0194a__1__1.X	7h2v__1__1.A__1.B	7h2v__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x7043a__1__1.A__1.X	a71ev2a-x7043a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	75		sucos_shape_pocket_qcov	
a71ev2a-x5079a__1__1.A__1.X	a71ev2a-x5079a__1__1.X	7i6y__1__1.A__1.C	7i6y__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6944a__1__1.A__1.X	a71ev2a-x6944a__1__1.X	7i4a__1__1.A__1.B	7i4a__1__1.B	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x5288a__1__1.A__1.X	a71ev2a-x5288a__1__1.X	7i7s__1__1.A__1.C	7i7s__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5403a__1__1.A__1.X	a71ev2a-x5403a__1__1.X	7hyx__1__1.A__1.B	7hyx__1__1.B	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x5479a__1__1.A__1.X	a71ev2a-x5479a__1__1.X	7i7r__1__1.A__1.C	7i7r__1__1.C	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x7321a__1__1.A__1.X	a71ev2a-x7321a__1__1.X	7i5f__1__1.A__1.C	7i5f__1__1.C	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x4967b__1__1.C__1.X	a71ev2a-x4967b__1__1.X	7i6h__2__1.B__1.G_1.H	7i6h__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4998b__1__1.A__1.X	a71ev2a-x4998b__1__1.X	7i6p__1__1.A__1.C	7i6p__1__1.C	1.A:1.A	foldseek	88		sucos_shape_pocket_qcov	
a71ev2a-x3564a__1__1.A__1.X	a71ev2a-x3564a__1__1.X	7hvm__1__1.A__1.B	7hvm__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7427a__1__1.A__1.X	a71ev2a-x7427a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x0269a__1__1.A__1.X	a71ev2a-x0269a__1__1.X	7h32__1__1.A__1.B	7h32__1__1.B	1.A:1.A	foldseek	78		sucos_shape_pocket_qcov	
a71ev2a-x5497a__1__1.A__1.X	a71ev2a-x5497a__1__1.X	7i7u__1__1.A__1.C	7i7u__1__1.C	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x7127a__1__1.A__1.X	a71ev2a-x7127a__1__1.X	7i3m__1__1.A__1.C	7i3m__1__1.C	1.A:1.A	foldseek	76		sucos_shape_pocket_qcov	
a71ev2a-x4669b__1__1.C__1.X	a71ev2a-x4669b__1__1.X	7i45__2__1.B__1.G_1.H	7i45__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5576b__1__1.C__1.X	a71ev2a-x5576b__1__1.X	7hxs__1__1.A__1.C	7hxs__1__1.C	1.C:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x5550a__1__1.A__1.X	a71ev2a-x5550a__1__1.X	7i4r__1__1.A__1.B	7i4r__1__1.B	1.A:1.A	foldseek	82		sucos_shape_pocket_qcov	
a71ev2a-x4344a__1__1.A__1.X	a71ev2a-x4344a__1__1.X	7hy9__1__1.A__1.B	7hy9__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3521b__1__1.A__1.X	a71ev2a-x3521b__1__1.X	7i7w__1__1.A__1.B_1.C	7i7w__1__1.C	1.A:1.A	foldseek	51		sucos_shape_pocket_qcov	
a71ev2a-x4707a__1__1.A__1.X	a71ev2a-x4707a__1__1.X	7i4h__1__1.A__1.C	7i4h__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0278b__1__1.A__1.X	a71ev2a-x0278b__1__1.X	7h33__1__1.A__1.B	7h33__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4490a__1__1.A__1.X	a71ev2a-x4490a__1__1.X	7hz7__1__1.A__1.B	7hz7__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6877a__1__1.A__1.X	a71ev2a-x6877a__1__1.X	7i6j__1__1.A__1.C	7i6j__1__1.C	1.A:1.A	foldseek	90		sucos_shape_pocket_qcov	
a71ev2a-x0486a__1__1.A__1.X	a71ev2a-x0486a__1__1.X	7h3s__1__1.A__1.B	7h3s__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x6851a__1__1.A__1.X	a71ev2a-x6851a__1__1.X	7hw8__2__1.B__1.F_1.G	7hw8__2__1.F	1.A:1.B	foldseek	86		sucos_shape_pocket_qcov	
a71ev2a-x5381b__1__1.C__1.X	a71ev2a-x5381b__1__1.X	7i3p__1__1.A__1.B	7i3p__1__1.B	1.C:1.A	foldseek	84		sucos_shape_pocket_qcov	
a71ev2a-x4012a__1__1.A__1.X	a71ev2a-x4012a__1__1.X	7hwx__1__1.A__1.C	7hwx__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3694b__1__1.C__1.X	a71ev2a-x3694b__1__1.X	7hx4__1__1.A__1.C	7hx4__1__1.C	1.C:1.A	foldseek	97		sucos_shape_pocket_qcov	
a71ev2a-x4203a__1__1.A__1.X	a71ev2a-x4203a__1__1.X	7hx7__1__1.A__1.B	7hx7__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4283a__1__1.A__1.X	a71ev2a-x4283a__1__1.X	7hxg__1__1.A__1.C	7hxg__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x0332a__1__1.A__1.X	a71ev2a-x0332a__1__1.X	7h37__1__1.A__1.B	7h37__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x5594a__1__1.A__1.X	a71ev2a-x5594a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	92		sucos_shape_pocket_qcov	
a71ev2a-x4509a__1__1.A__1.X	a71ev2a-x4509a__1__1.X	7hz8__1__1.A__1.B	7hz8__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5221a__1__1.A__1.X	a71ev2a-x5221a__1__1.X	7i7g__1__1.A__1.B	7i7g__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4826b__1__1.C__1.X	a71ev2a-x4826b__1__1.X	7i5d__2__1.B__1.G	7i5d__2__1.G	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5212a__1__1.A__1.X	a71ev2a-x5212a__1__1.X	7i7d__1__1.A__1.B	7i7d__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7510a__1__1.A__1.X	a71ev2a-x7510a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x4812a__1__1.A__1.X	a71ev2a-x4812a__1__1.X	7i5b__1__1.A__1.B	7i5b__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3571b__1__1.C__1.X	a71ev2a-x3571b__1__1.X	7hvo__2__1.B__1.F	7hvo__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4580a__1__1.A__1.X	a71ev2a-x4580a__1__1.X	7i3v__1__1.A__1.C	7i3v__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7175a__1__1.A__1.X	a71ev2a-x7175a__1__1.X	7i64__1__1.A__1.B	7i64__1__1.B	1.A:1.A	foldseek	79		sucos_shape_pocket_qcov	
a71ev2a-x4305a__1__1.A__1.X	a71ev2a-x4305a__1__1.X	7hxn__1__1.A__1.C	7hxn__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3510a__1__1.A__1.X	a71ev2a-x3510a__1__1.X	7hvg__1__1.A__1.B	7hvg__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5705a__1__1.A__1.X	a71ev2a-x5705a__1__1.X	7hxb__1__1.A__1.C	7hxb__1__1.C	1.A:1.A	foldseek	70		sucos_shape_pocket_qcov	
a71ev2a-x5424a__1__1.A__1.X	a71ev2a-x5424a__1__1.X	7i54__1__1.A__1.C	7i54__1__1.C	1.A:1.A	foldseek	87		sucos_shape_pocket_qcov	
a71ev2a-x4899b__1__1.C__1.X	a71ev2a-x4899b__1__1.X	7i60__2__1.B__1.F	7i60__2__1.F	1.C:1.B	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4239a__1__1.A__1.X	a71ev2a-x4239a__1__1.X	7hxc__1__1.A__1.B	7hxc__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x7597a__1__1.A__1.X	a71ev2a-x7597a__1__1.X	7i5c__1__1.A__1.C	7i5c__1__1.C	1.A:1.A	foldseek	85		sucos_shape_pocket_qcov	
a71ev2a-x4611a__1__1.A__1.X	a71ev2a-x4611a__1__1.X	7i41__1__1.A__1.C	7i41__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x3189a__1__1.A__1.X	a71ev2a-x3189a__1__1.X	7hun__1__1.A__1.B	7hun__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x5556a__1__1.A__1.X	a71ev2a-x5556a__1__1.X	7hyt__1__1.A__1.B	7hyt__1__1.B	1.A:1.A	foldseek	91		sucos_shape_pocket_qcov	
a71ev2a-x7448a__1__1.A__1.X	a71ev2a-x7448a__1__1.X	7i8z__1__1.A__1.B	7i8z__1__1.B	1.A:1.A	foldseek	93		sucos_shape_pocket_qcov	
a71ev2a-x6948b__1__1.A__1.X	a71ev2a-x6948b__1__1.X	7i7x__1__1.A__1.C	7i7x__1__1.C	1.A:1.A	foldseek	81		sucos_shape_pocket_qcov	
a71ev2a-x4963a__1__1.A__1.X	a71ev2a-x4963a__1__1.X	7i6g__1__1.A__1.C	7i6g__1__1.C	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
a71ev2a-x4254a__1__1.A__1.X	a71ev2a-x4254a__1__1.X	7hxd__1__1.A__1.B	7hxd__1__1.B	1.A:1.A	foldseek	100		sucos_shape_pocket_qcov	
